,var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),total_cases
134,0.3965247610738786,0.40989917502453627,0.4485528657481976,0.4285714285714275,1.5489693493980674,0.015638575179707875,0.02053162210773616,0.9283508455582906,0.785714285714285,1.4046881417041717,0.03718505645840904,0.05792850577342284,1.4165663337524361,0.5714285714285725,1.2541477230476863,0.004517810606389421,0.035930338881071264,0.4738053910013591,0.8571428571428575,1.1097420828689848,-0.4410078192698441,-0.42603116431854415,0.8778457950519641,1.214285714285715,0.9714712211680676,1
135,0.015638575179707875,0.02053162210773616,0.9283508455582906,0.785714285714285,1.4046881417041717,0.03718505645840904,0.05792850577342284,1.4165663337524361,0.5714285714285725,1.2541477230476863,0.004517810606389421,0.035930338881071264,0.4738053910013591,0.8571428571428575,1.1097420828689848,-0.4410078192698441,-0.42603116431854415,0.8778457950519641,1.214285714285715,0.9714712211680676,-0.8893136402772452,-0.9334555453174628,1.0798659970772702,0.8571428571428575,0.8393351379449343,2
136,0.03718505645840904,0.05792850577342284,1.4165663337524361,0.5714285714285725,1.2541477230476863,0.004517810606389421,0.035930338881071264,0.4738053910013591,0.8571428571428575,1.1097420828689848,-0.4410078192698441,-0.42603116431854415,0.8778457950519641,1.214285714285715,0.9714712211680676,-0.8893136402772452,-0.9334555453174628,1.0798659970772702,0.8571428571428575,0.8393351379449343,0.21025195484786904,0.19871677378185096,-0.9403360231757621,0.785714285714285,0.7133338331995848,2
137,0.004517810606389421,0.035930338881071264,0.4738053910013591,0.8571428571428575,1.1097420828689848,-0.4410078192698441,-0.42603116431854415,0.8778457950519641,1.214285714285715,0.9714712211680676,-0.8893136402772452,-0.9334555453174628,1.0798659970772702,0.8571428571428575,0.8393351379449343,0.21025195484786904,0.19871677378185096,-0.9403360231757621,0.785714285714285,0.7133338331995848,-0.1970460469140144,-0.15985334558830813,-0.7888208716567859,0.785714285714285,0.5934673069320195,3
138,-0.4410078192698441,-0.42603116431854415,0.8778457950519641,1.214285714285715,0.9714712211680676,-0.8893136402772452,-0.9334555453174628,1.0798659970772702,0.8571428571428575,0.8393351379449343,0.21025195484786904,0.19871677378185096,-0.9403360231757621,0.785714285714285,0.7133338331995848,-0.1970460469140144,-0.15985334558830813,-0.7888208716567859,0.785714285714285,0.5934673069320195,0.2915725456169281,0.2881759853659158,0.0,1.42857142857143,0.4797355591422384,5
139,-0.8893136402772452,-0.9334555453174628,1.0798659970772702,0.8571428571428575,0.8393351379449343,0.21025195484786904,0.19871677378185096,-0.9403360231757621,0.785714285714285,0.7133338331995848,-0.1970460469140144,-0.15985334558830813,-0.7888208716567859,0.785714285714285,0.5934673069320195,0.2915725456169281,0.2881759853659158,0.0,1.42857142857143,0.4797355591422384,0.3033883579608738,0.2969752520202053,1.88794680517848,1.1428571428571426,0.3721385898302413,1
140,0.21025195484786904,0.19871677378185096,-0.9403360231757621,0.785714285714285,0.7133338331995848,-0.1970460469140144,-0.15985334558830813,-0.7888208716567859,0.785714285714285,0.5934673069320195,0.2915725456169281,0.2881759853659158,0.0,1.42857142857143,0.4797355591422384,0.3033883579608738,0.2969752520202053,1.88794680517848,1.1428571428571426,0.3721385898302413,0.038575152048317886,0.05719523376609356,0.42330034049503257,1.1428571428571426,0.2706763989960283,4
141,-0.1970460469140144,-0.15985334558830813,-0.7888208716567859,0.785714285714285,0.5934673069320195,0.2915725456169281,0.2881759853659158,0.0,1.42857142857143,0.4797355591422384,0.3033883579608738,0.2969752520202053,1.88794680517848,1.1428571428571426,0.3721385898302413,0.038575152048317886,0.05719523376609356,0.42330034049503257,1.1428571428571426,0.2706763989960283,0.046220677671187885,0.05646196124547916,-0.8393259221631126,0.5714285714285725,0.17534898663959902,2
142,0.2915725456169281,0.2881759853659158,0.0,1.42857142857143,0.4797355591422384,0.3033883579608738,0.2969752520202053,1.88794680517848,1.1428571428571426,0.3721385898302413,0.038575152048317886,0.05719523376609356,0.42330034049503257,1.1428571428571426,0.2706763989960283,0.046220677671187885,0.05646196124547916,-0.8393259221631126,0.5714285714285725,0.17534898663959902,0.4048653345160302,0.4113657195524508,0.06976498695075407,1.0,0.08615635276095407,4
143,0.3033883579608738,0.2969752520202053,1.88794680517848,1.1428571428571426,0.3721385898302413,0.038575152048317886,0.05719523376609356,0.42330034049503257,1.1428571428571426,0.2706763989960283,0.046220677671187885,0.05646196124547916,-0.8393259221631126,0.5714285714285725,0.17534898663959902,0.4048653345160302,0.4113657195524508,0.06976498695075407,1.0,0.08615635276095407,0.5174630755958525,0.5066911092482612,3.302088219355605,0.3571428571428575,0.0030984973600931428,0
144,0.038575152048317886,0.05719523376609356,0.42330034049503257,1.1428571428571426,0.2706763989960283,0.046220677671187885,0.05646196124547916,-0.8393259221631126,0.5714285714285725,0.17534898663959902,0.4048653345160302,0.4113657195524508,0.06976498695075407,1.0,0.08615635276095407,0.5174630755958525,0.5066911092482612,3.302088219355605,0.3571428571428575,0.0030984973600931428,0.417376194630605,0.4164986251435819,0.7364316536342549,0.92857142857143,-0.07382457956298401,0
145,0.046220677671187885,0.05646196124547916,-0.8393259221631126,0.5714285714285725,0.17534898663959902,0.4048653345160302,0.4113657195524508,0.06976498695075407,1.0,0.08615635276095407,0.5174630755958525,0.5066911092482612,3.302088219355605,0.3571428571428575,0.0030984973600931428,0.417376194630605,0.4164986251435819,0.7364316536342549,0.92857142857143,-0.07382457956298401,0.806602953966929,0.7838680111680013,0.6505730677735001,1.1428571428571426,-0.14461287800827682,0
146,0.4048653345160302,0.4113657195524508,0.06976498695075407,1.0,0.08615635276095407,0.5174630755958525,0.5066911092482612,3.302088219355605,0.3571428571428575,0.0030984973600931428,0.417376194630605,0.4164986251435819,0.7364316536342549,0.92857142857143,-0.07382457956298401,0.806602953966929,0.7838680111680013,0.6505730677735001,1.1428571428571426,-0.14461287800827682,0.055256298883968456,0.08139321719371811,0.19097710816593344,0.785714285714285,-0.2092663979757856,0
147,0.5174630755958525,0.5066911092482612,3.302088219355605,0.3571428571428575,0.0030984973600931428,0.417376194630605,0.4164986251435819,0.7364316536342549,0.92857142857143,-0.07382457956298401,0.806602953966929,0.7838680111680013,0.6505730677735001,1.1428571428571426,-0.14461287800827682,0.055256298883968456,0.08139321719371811,0.19097710816593344,0.785714285714285,-0.2092663979757856,0.3576020851402471,0.3439046743474524,0.6758255930266616,0.3571428571428575,-0.2677851394655104,1
148,0.417376194630605,0.4164986251435819,0.7364316536342549,0.92857142857143,-0.07382457956298401,0.806602953966929,0.7838680111680013,0.6505730677735001,1.1428571428571426,-0.14461287800827682,0.055256298883968456,0.08139321719371811,0.19097710816593344,0.785714285714285,-0.2092663979757856,0.3576020851402471,0.3439046743474524,0.6758255930266616,0.3571428571428575,-0.2677851394655104,0.13032145962006633,0.16865261224253922,-0.3342754170998545,1.0,-0.32016910247745106,1
149,0.806602953966929,0.7838680111680013,0.6505730677735001,1.1428571428571426,-0.14461287800827682,0.055256298883968456,0.08139321719371811,0.19097710816593344,0.785714285714285,-0.2092663979757856,0.3576020851402471,0.3439046743474524,0.6758255930266616,0.3571428571428575,-0.2677851394655104,0.13032145962006633,0.16865261224253922,-0.3342754170998545,1.0,-0.32016910247745106,-0.0962641181294854,-0.06526122841311209,0.8273407445456412,1.5,-0.366418287011608,1
150,0.055256298883968456,0.08139321719371811,0.19097710816593344,0.785714285714285,-0.2092663979757856,0.3576020851402471,0.3439046743474524,0.6758255930266616,0.3571428571428575,-0.2677851394655104,0.13032145962006633,0.16865261224253922,-0.3342754170998545,1.0,-0.32016910247745106,-0.0962641181294854,-0.06526122841311209,0.8273407445456412,1.5,-0.366418287011608,-0.6495221546424905,-0.6489459212713479,-0.5362956191251571,0.5,-0.40653269306798057,1
151,0.3576020851402471,0.3439046743474524,0.6758255930266616,0.3571428571428575,-0.2677851394655104,0.13032145962006633,0.16865261224253922,-0.3342754170998545,1.0,-0.32016910247745106,-0.0962641181294854,-0.06526122841311209,0.8273407445456412,1.5,-0.366418287011608,-0.6495221546424905,-0.6489459212713479,-0.5362956191251571,0.5,-0.40653269306798057,-0.4403127714992167,-0.4084326304966801,-0.06491514769911268,0.714285714285715,-0.4405123206465694,1
152,0.13032145962006633,0.16865261224253922,-0.3342754170998545,1.0,-0.32016910247745106,-0.0962641181294854,-0.06526122841311209,0.8273407445456412,1.5,-0.366418287011608,-0.6495221546424905,-0.6489459212713479,-0.5362956191251571,0.5,-0.40653269306798057,-0.4403127714992167,-0.4084326304966801,-0.06491514769911268,0.714285714285715,-0.4405123206465694,0.09626411817813788,0.12758936751366504,0.17077508796340354,0.785714285714285,-0.4683571697473742,2
153,-0.0962641181294854,-0.06526122841311209,0.8273407445456412,1.5,-0.366418287011608,-0.6495221546424905,-0.6489459212713479,-0.5362956191251571,0.5,-0.40653269306798057,-0.4403127714992167,-0.4084326304966801,-0.06491514769911268,0.714285714285715,-0.4405123206465694,0.09626411817813788,0.12758936751366504,0.17077508796340354,0.785714285714285,-0.4683571697473742,0.11225021719450692,0.1517873509412896,-0.3342754170998545,0.785714285714285,-0.4900672403703947,3
154,-0.6495221546424905,-0.6489459212713479,-0.5362956191251571,0.5,-0.40653269306798057,-0.4403127714992167,-0.4084326304966801,-0.06491514769911268,0.714285714285715,-0.4405123206465694,0.09626411817813788,0.12758936751366504,0.17077508796340354,0.785714285714285,-0.4683571697473742,0.11225021719450692,0.1517873509412896,-0.3342754170998545,0.785714285714285,-0.4900672403703947,0.12059079063665845,0.14665444535018762,0.17077508796340354,0.21428571428571505,-0.5056425325156311,4
155,-0.4403127714992167,-0.4084326304966801,-0.06491514769911268,0.714285714285715,-0.4405123206465694,0.09626411817813788,0.12758936751366504,0.17077508796340354,0.785714285714285,-0.4683571697473742,0.11225021719450692,0.1517873509412896,-0.3342754170998545,0.785714285714285,-0.4900672403703947,0.12059079063665845,0.14665444535018762,0.17077508796340354,0.21428571428571505,-0.5056425325156311,-0.9456125108658088,-0.9510540786260416,-0.005992588808737501,0.3571428571428575,-0.5150830461830834,6
156,0.09626411817813788,0.12758936751366504,0.17077508796340354,0.785714285714285,-0.4683571697473742,0.11225021719450692,0.1517873509412896,-0.3342754170998545,0.785714285714285,-0.4900672403703947,0.12059079063665845,0.14665444535018762,0.17077508796340354,0.21428571428571505,-0.5056425325156311,-0.9456125108658088,-0.9510540786260416,-0.005992588808737501,0.3571428571428575,-0.5150830461830834,-0.6981754995595317,-0.6614115489888248,-0.5868006696314836,0.4285714285714275,-0.5183887813727518,2
157,0.11225021719450692,0.1517873509412896,-0.3342754170998545,0.785714285714285,-0.4900672403703947,0.12059079063665845,0.14665444535018762,0.17077508796340354,0.21428571428571505,-0.5056425325156311,-0.9456125108658088,-0.9510540786260416,-0.005992588808737501,0.3571428571428575,-0.5150830461830834,-0.6981754995595317,-0.6614115489888248,-0.5868006696314836,0.4285714285714275,-0.5183887813727518,-0.9289313640301584,-0.9209899176000153,-1.6810767639015365,0.285714285714285,-0.5155597380846364,2
158,0.12059079063665845,0.14665444535018762,0.17077508796340354,0.21428571428571505,-0.5056425325156311,-0.9456125108658088,-0.9510540786260416,-0.005992588808737501,0.3571428571428575,-0.5150830461830834,-0.6981754995595317,-0.6614115489888248,-0.5868006696314836,0.4285714285714275,-0.5183887813727518,-0.9289313640301584,-0.9209899176000153,-1.6810767639015365,0.285714285714285,-0.5155597380846364,-0.8768027801626713,-0.8608615950346477,-0.460538043365669,-0.4285714285714301,-0.5065959163187366,5
159,-0.9456125108658088,-0.9510540786260416,-0.005992588808737501,0.3571428571428575,-0.5150830461830834,-0.6981754995595317,-0.6614115489888248,-0.5868006696314836,0.4285714285714275,-0.5183887813727518,-0.9289313640301584,-0.9209899176000153,-1.6810767639015365,0.285714285714285,-0.5155597380846364,-0.8768027801626713,-0.8608615950346477,-0.460538043365669,-0.4285714285714301,-0.5065959163187366,-1.0331885317164815,-1.1233730521884109,0.13710505432618986,-2.78571428571429,-0.4914973160750528,1
160,-0.6981754995595317,-0.6614115489888248,-0.5868006696314836,0.4285714285714275,-0.5183887813727518,-0.9289313640301584,-0.9209899176000153,-1.6810767639015365,0.285714285714285,-0.5155597380846364,-0.8768027801626713,-0.8608615950346477,-0.460538043365669,-0.4285714285714301,-0.5065959163187366,-1.0331885317164815,-1.1233730521884109,0.13710505432618986,-2.78571428571429,-0.4914973160750528,-1.8790616854537052,-2.043629697524425,-1.0750161578256288,-2.35714285714286,-0.4702639373535853,1
161,-0.9289313640301584,-0.9209899176000153,-1.6810767639015365,0.285714285714285,-0.5155597380846364,-0.8768027801626713,-0.8608615950346477,-0.460538043365669,-0.4285714285714301,-0.5065959163187366,-1.0331885317164815,-1.1233730521884109,0.13710505432618986,-2.78571428571429,-0.4914973160750528,-1.8790616854537052,-2.043629697524425,-1.0750161578256288,-2.35714285714286,-0.4702639373535853,-1.3306689834810572,-1.3587534373720058,-0.30902289184668946,0.0,-0.4428957801543333,0
162,-0.8768027801626713,-0.8608615950346477,-0.460538043365669,-0.4285714285714301,-0.5065959163187366,-1.0331885317164815,-1.1233730521884109,0.13710505432618986,-2.78571428571429,-0.4914973160750528,-1.8790616854537052,-2.043629697524425,-1.0750161578256288,-2.35714285714286,-0.4702639373535853,-1.3306689834810572,-1.3587534373720058,-0.30902289184668946,0.0,-0.4428957801543333,-1.3800173761687258,-1.4298808431269068,0.3222902394823831,0.0,-0.4093928444772974,0
163,-1.0331885317164815,-1.1233730521884109,0.13710505432618986,-2.78571428571429,-0.4914973160750528,-1.8790616854537052,-2.043629697524425,-1.0750161578256288,-2.35714285714286,-0.4702639373535853,-1.3306689834810572,-1.3587534373720058,-0.30902289184668946,0.0,-0.4428957801543333,-1.3800173761687258,-1.4298808431269068,0.3222902394823831,0.0,-0.4093928444772974,-0.8913987836377841,-0.8791934003505266,-0.13225521507455198,0.285714285714285,-0.3697551303224774,0
164,-1.8790616854537052,-2.043629697524425,-1.0750161578256288,-2.35714285714286,-0.4702639373535853,-1.3306689834810572,-1.3587534373720058,-0.30902289184668946,0.0,-0.4428957801543333,-1.3800173761687258,-1.4298808431269068,0.3222902394823831,0.0,-0.4093928444772974,-0.8913987836377841,-0.8791934003505266,-0.13225521507455198,0.285714285714285,-0.3697551303224774,-1.1728931363859898,-1.1908340973934095,0.22128013846973008,-0.92857142857143,-0.3239826376898734,0
165,-1.3306689834810572,-1.3587534373720058,-0.30902289184668946,0.0,-0.4428957801543333,-1.3800173761687258,-1.4298808431269068,0.3222902394823831,0.0,-0.4093928444772974,-0.8913987836377841,-0.8791934003505266,-0.13225521507455198,0.285714285714285,-0.3697551303224774,-1.1728931363859898,-1.1908340973934095,0.22128013846973008,-0.92857142857143,-0.3239826376898734,-0.4743701129411452,-0.4612282309356727,0.4738053910013591,0.07142857142856998,-0.2720753665794856,2
166,-1.3800173761687258,-1.4298808431269068,0.3222902394823831,0.0,-0.4093928444772974,-0.8913987836377841,-0.8791934003505266,-0.13225521507455198,0.285714285714285,-0.3697551303224774,-1.1728931363859898,-1.1908340973934095,0.22128013846973008,-0.92857142857143,-0.3239826376898734,-0.4743701129411452,-0.4612282309356727,0.4738053910013591,0.07142857142856998,-0.2720753665794856,-2.1765421372669325,-2.4953253895418075,-0.8898309726694391,-2.0000000000000027,-0.21403331699131348,0
167,-0.8913987836377841,-0.8791934003505266,-0.13225521507455198,0.285714285714285,-0.3697551303224774,-1.1728931363859898,-1.1908340973934095,0.22128013846973008,-0.92857142857143,-0.3239826376898734,-0.4743701129411452,-0.4612282309356727,0.4738053910013591,0.07142857142856998,-0.2720753665794856,-2.1765421372669325,-2.4953253895418075,-0.8898309726694391,-2.0000000000000027,-0.21403331699131348,-0.9602085143409208,-0.9774518791021658,0.3054552226132703,-0.21428571428571505,-0.14985648892535733,3
168,-1.1728931363859898,-1.1908340973934095,0.22128013846973008,-0.92857142857143,-0.3239826376898734,-0.4743701129411452,-0.4612282309356727,0.4738053910013591,0.07142857142856998,-0.2720753665794856,-2.1765421372669325,-2.4953253895418075,-0.8898309726694391,-2.0000000000000027,-0.21403331699131348,-0.9602085143409208,-0.9774518791021658,0.3054552226132703,-0.21428571428571505,-0.14985648892535733,-1.0262380538642395,-1.1021081578166738,0.2717851889760566,-3.214285714285717,-0.07954488238161739,0
169,-0.4743701129411452,-0.4612282309356727,0.4738053910013591,0.07142857142856998,-0.2720753665794856,-2.1765421372669325,-2.4953253895418075,-0.8898309726694391,-2.0000000000000027,-0.21403331699131348,-0.9602085143409208,-0.9774518791021658,0.3054552226132703,-0.21428571428571505,-0.14985648892535733,-1.0262380538642395,-1.1021081578166738,0.2717851889760566,-3.214285714285717,-0.07954488238161739,-0.07680278016266963,-0.04839596711189165,0.5074754246385728,0.3571428571428575,-0.0030984973600931428,0
170,-2.1765421372669325,-2.4953253895418075,-0.8898309726694391,-2.0000000000000027,-0.21403331699131348,-0.9602085143409208,-0.9774518791021658,0.3054552226132703,-0.21428571428571505,-0.14985648892535733,-1.0262380538642395,-1.1021081578166738,0.2717851889760566,-3.214285714285717,-0.07954488238161739,-0.07680278016266963,-0.04839596711189165,0.5074754246385728,0.3571428571428575,-0.0030984973600931428,0.014943527360426347,-0.0014665442713011187,1.0546134718241051,0.3571428571428575,0.07948266613921515,0
171,-0.9602085143409208,-0.9774518791021658,0.3054552226132703,-0.21428571428571505,-0.14985648892535733,-1.0262380538642395,-1.1021081578166738,0.2717851889760566,-3.214285714285717,-0.07954488238161739,-0.07680278016266963,-0.04839596711189165,0.5074754246385728,0.3571428571428575,-0.0030984973600931428,0.014943527360426347,-0.0014665442713011187,1.0546134718241051,0.3571428571428575,0.07948266613921515,0.2401390095687217,0.2471127406370417,-0.3342754170998545,0.714285714285715,0.16819860811630666,2
172,-1.0262380538642395,-1.1021081578166738,0.2717851889760566,-3.214285714285717,-0.07954488238161739,-0.07680278016266963,-0.04839596711189165,0.5074754246385728,0.3571428571428575,-0.0030984973600931428,0.014943527360426347,-0.0014665442713011187,1.0546134718241051,0.3571428571428575,0.07948266613921515,0.2401390095687217,0.2471127406370417,-0.3342754170998545,0.714285714285715,0.16819860811630666,0.18314509120952904,0.1899175066142764,0.7768356940393146,1.1428571428571426,0.263049328571183,2
173,-0.07680278016266963,-0.04839596711189165,0.5074754246385728,0.3571428571428575,-0.0030984973600931428,0.014943527360426347,-0.0014665442713011187,1.0546134718241051,0.3571428571428575,0.07948266613921515,0.2401390095687217,0.2471127406370417,-0.3342754170998545,0.714285714285715,0.16819860811630666,0.18314509120952904,0.1899175066142764,0.7768356940393146,1.1428571428571426,0.263049328571183,0.2311033883559412,0.20164986232442406,0.4485528657481976,-0.4285714285714301,0.3640348275038432,3
174,0.014943527360426347,-0.0014665442713011187,1.0546134718241051,0.3571428571428575,0.07948266613921515,0.2401390095687217,0.2471127406370417,-0.3342754170998545,0.714285714285715,0.16819860811630666,0.18314509120952904,0.1899175066142764,0.7768356940393146,1.1428571428571426,0.263049328571183,0.2311033883559412,0.20164986232442406,0.4485528657481976,-0.4285714285714301,0.3640348275038432,-0.2665508253391277,-0.2749770851279121,1.214546131727133,1.0714285714285725,0.4711551049142877,3
175,0.2401390095687217,0.2471127406370417,-0.3342754170998545,0.714285714285715,0.16819860811630666,0.18314509120952904,0.1899175066142764,0.7768356940393146,1.1428571428571426,0.263049328571183,0.2311033883559412,0.20164986232442406,0.4485528657481976,-0.4285714285714301,0.3640348275038432,-0.2665508253391277,-0.2749770851279121,1.214546131727133,1.0714285714285725,0.4711551049142877,-0.014943527360426347,-0.04692942258394797,0.06976498695075407,0.4285714285714275,0.5844101608025162,3
176,0.18314509120952904,0.1899175066142764,0.7768356940393146,1.1428571428571426,0.263049328571183,0.2311033883559412,0.20164986232442406,0.4485528657481976,-0.4285714285714301,0.3640348275038432,-0.2665508253391277,-0.2749770851279121,1.214546131727133,1.0714285714285725,0.4711551049142877,-0.014943527360426347,-0.04692942258394797,0.06976498695075407,0.4285714285714275,0.5844101608025162,-0.062206776687556926,-0.09532538943916788,0.9788558960646172,-0.3571428571428575,0.7037999951685288,1
177,0.2311033883559412,0.20164986232442406,0.4485528657481976,-0.4285714285714301,0.3640348275038432,-0.2665508253391277,-0.2749770851279121,1.214546131727133,1.0714285714285725,0.4711551049142877,-0.014943527360426347,-0.04692942258394797,0.06976498695075407,0.4285714285714275,0.5844101608025162,-0.062206776687556926,-0.09532538943916788,0.9788558960646172,-0.3571428571428575,0.7037999951685288,0.4660295395476444,0.4590284144003414,0.3727952899887061,0.785714285714285,0.8293246080123253,2
178,-0.2665508253391277,-0.2749770851279121,1.214546131727133,1.0714285714285725,0.4711551049142877,-0.014943527360426347,-0.04692942258394797,0.06976498695075407,0.4285714285714275,0.5844101608025162,-0.062206776687556926,-0.09532538943916788,0.9788558960646172,-0.3571428571428575,0.7037999951685288,0.4660295395476444,0.4590284144003414,0.3727952899887061,0.785714285714285,0.8293246080123253,0.4132059079095292,0.3585701191134581,0.7768356940393146,0.5,0.9609839993339058,3
179,-0.014943527360426347,-0.04692942258394797,0.06976498695075407,0.4285714285714275,0.5844101608025162,-0.062206776687556926,-0.09532538943916788,0.9788558960646172,-0.3571428571428575,0.7037999951685288,0.4660295395476444,0.4590284144003414,0.3727952899887061,0.785714285714285,0.8293246080123253,0.4132059079095292,0.3585701191134581,0.7768356940393146,0.5,0.9609839993339058,0.15812337098038115,0.1561869845250623,1.2482161654653592,0.5,1.0987781691332703,6
180,-0.062206776687556926,-0.09532538943916788,0.9788558960646172,-0.3571428571428575,0.7037999951685288,0.4660295395476444,0.4590284144003414,0.3727952899887061,0.785714285714285,0.8293246080123253,0.4132059079095292,0.3585701191134581,0.7768356940393146,0.5,0.9609839993339058,0.15812337098038115,0.1561869845250623,1.2482161654653592,0.5,1.0987781691332703,0.8205039096227602,0.7736021999857974,0.8778457950519641,0.8571428571428575,1.242707117410419,5
181,0.4660295395476444,0.4590284144003414,0.3727952899887061,0.785714285714285,0.8293246080123253,0.4132059079095292,0.3585701191134581,0.7768356940393146,0.5,0.9609839993339058,0.15812337098038115,0.1561869845250623,1.2482161654653592,0.5,1.0987781691332703,0.8205039096227602,0.7736021999857974,0.8778457950519641,0.8571428571428575,1.242707117410419,0.5410947002837441,0.5235563700361965,0.7768356940393146,0.5714285714285725,1.3927708441653517,1
182,0.4132059079095292,0.3585701191134581,0.7768356940393146,0.5,0.9609839993339058,0.15812337098038115,0.1561869845250623,1.2482161654653592,0.5,1.0987781691332703,0.8205039096227602,0.7736021999857974,0.8778457950519641,0.8571428571428575,1.242707117410419,0.5410947002837441,0.5235563700361965,0.7768356940393146,0.5714285714285725,1.3927708441653517,-0.12059079058800595,-0.07626031160267449,-0.2332653160872015,0.714285714285715,1.5489693493980674,4
183,0.15812337098038115,0.1561869845250623,1.2482161654653592,0.5,1.0987781691332703,0.8205039096227602,0.7736021999857974,0.8778457950519641,0.8571428571428575,1.242707117410419,0.5410947002837441,0.5235563700361965,0.7768356940393146,0.5714285714285725,1.3927708441653517,-0.12059079058800595,-0.07626031160267449,-0.2332653160872015,0.714285714285715,1.5489693493980674,-0.15793075114144342,-0.17372156974624764,0.0,-0.07380022321428527,1.4046881417041717,5
184,0.8205039096227602,0.7736021999857974,0.8778457950519641,0.8571428571428575,1.242707117410419,0.5410947002837441,0.5235563700361965,0.7768356940393146,0.5714285714285725,1.3927708441653517,-0.12059079058800595,-0.07626031160267449,-0.2332653160872015,0.714285714285715,1.5489693493980674,-0.15793075114144342,-0.17372156974624764,0.0,-0.07380022321428527,1.4046881417041717,0.40625543005728654,0.4135655360877237,-0.0985851814373383,0.785714285714285,1.2541477230476863,8
185,0.5410947002837441,0.5235563700361965,0.7768356940393146,0.5714285714285725,1.3927708441653517,-0.12059079058800595,-0.07626031160267449,-0.2332653160872015,0.714285714285715,1.5489693493980674,-0.15793075114144342,-0.17372156974624764,0.0,-0.07380022321428527,1.4046881417041717,0.40625543005728654,0.4135655360877237,-0.0985851814373383,0.785714285714285,1.2541477230476863,0.6286707211344167,0.6100824930776884,1.1808760980899196,1.2857142857142876,1.1097420828689848,5
186,-0.12059079058800595,-0.07626031160267449,-0.2332653160872015,0.714285714285715,1.5489693493980674,-0.15793075114144342,-0.17372156974624764,0.0,-0.07380022321428527,1.4046881417041717,0.40625543005728654,0.4135655360877237,-0.0985851814373383,0.785714285714285,1.2541477230476863,0.6286707211344167,0.6100824930776884,1.1808760980899196,1.2857142857142876,1.1097420828689848,0.03440486532724212,0.030064161282640008,1.214546131727133,0.3571428571428575,0.9714712211680676,2
187,-0.15793075114144342,-0.17372156974624764,0.0,-0.07380022321428527,1.4046881417041717,0.40625543005728654,0.4135655360877237,-0.0985851814373383,0.785714285714285,1.2541477230476863,0.6286707211344167,0.6100824930776884,1.1808760980899196,1.2857142857142876,1.1097420828689848,0.03440486532724212,0.030064161282640008,1.214546131727133,0.3571428571428575,0.9714712211680676,-1.3973935707750045,-1.5391384050680503,1.4081488253683871,0.714285714285715,0.8393351379449343,3
188,0.40625543005728654,0.4135655360877237,-0.0985851814373383,0.785714285714285,1.2541477230476863,0.6286707211344167,0.6100824930776884,1.1808760980899196,1.2857142857142876,1.1097420828689848,0.03440486532724212,0.030064161282640008,1.214546131727133,0.3571428571428575,0.9714712211680676,-1.3973935707750045,-1.5391384050680503,1.4081488253683871,0.714285714285715,0.8393351379449343,-0.9018245004404726,-0.9459211730349398,1.6859266031531777,-0.5,0.7133338331995848,3
189,0.6286707211344167,0.6100824930776884,1.1808760980899196,1.2857142857142876,1.1097420828689848,0.03440486532724212,0.030064161282640008,1.214546131727133,0.3571428571428575,0.9714712211680676,-1.3973935707750045,-1.5391384050680503,1.4081488253683871,0.714285714285715,0.8393351379449343,-0.9018245004404726,-0.9459211730349398,1.6859266031531777,-0.5,0.7133338331995848,-0.11989574281737693,-0.09825847849502607,0.3980478152418711,1.0714285714285725,0.5934673069320195,1
190,0.03440486532724212,0.030064161282640008,1.214546131727133,0.3571428571428575,0.9714712211680676,-1.3973935707750045,-1.5391384050680503,1.4081488253683871,0.714285714285715,0.8393351379449343,-0.9018245004404726,-0.9459211730349398,1.6859266031531777,-0.5,0.7133338331995848,-0.11989574281737693,-0.09825847849502607,0.3980478152418711,1.0714285714285725,0.5934673069320195,-0.10321459598172808,-0.09679193396708237,-0.9403360231757621,0.5,0.4797355591422384,6
191,-1.3973935707750045,-1.5391384050680503,1.4081488253683871,0.714285714285715,0.8393351379449343,-0.9018245004404726,-0.9459211730349398,1.6859266031531777,-0.5,0.7133338331995848,-0.11989574281737693,-0.09825847849502607,0.3980478152418711,1.0714285714285725,0.5934673069320195,-0.10321459598172808,-0.09679193396708237,-0.9403360231757621,0.5,0.4797355591422384,0.2575152041749996,0.265444546466235,-0.06491514769911268,-0.5,0.3721385898302413,4
192,-0.9018245004404726,-0.9459211730349398,1.6859266031531777,-0.5,0.7133338331995848,-0.11989574281737693,-0.09825847849502607,0.3980478152418711,1.0714285714285725,0.5934673069320195,-0.10321459598172808,-0.09679193396708237,-0.9403360231757621,0.5,0.4797355591422384,0.2575152041749996,0.265444546466235,-0.06491514769911268,-0.5,0.3721385898302413,0.3277150304193944,0.3204399634404714,0.8778457950519641,0.714285714285715,0.2706763989960283,1
