,PC1,PC2,PC3,weekofyear,poly_fit,total_cases,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_specific_humidity_g_per_kg
196,3.8844942399099183,-0.7079010621370833,-2.4681439507023075,5,24.60451084087041,39,-0.8652264806116837,-0.8095238095238173,-0.8433602850366629
197,4.245933100940362,0.5198934932468312,1.2943140529853143,6,22.851609778727646,25,-1.0124041808756619,-0.7619047619047851,-0.9760175414364699
198,4.373381894053574,-1.6858540863545661,-3.6905900577615176,7,21.24631174763161,31,-1.1199999997814925,-0.9523809523809679,-1.0790735918779877
199,4.09989825721061,-0.5647524661596766,1.118644926372113,8,19.72762175854996,37,-1.0826480833009846,-0.6666666666666666,-1.026449225717128
200,3.945304121543987,-0.5472061425394462,-0.31822935980798017,9,18.25923229305155,33,-0.9048083619698093,-1.000000000000027,-0.8724133205249021
201,2.9755580633835748,0.6954702466320843,0.4120940151915231,10,16.825740480718647,25,-0.6087804876861073,-0.9523809523809679,-0.6038097848282439
202,3.7929227852212626,-0.8130930186938818,0.4419203727316978,11,15.429081460666751,24,-1.0079442507301866,-0.9047619047619087,-0.9584760860495165
203,2.907985583219589,-2.7613790311216504,0.7934238127376925,12,14.085177927172001,18,-0.8864111494856225,-0.9523809523809679,-0.8499383308307527
204,1.918467356815782,-0.7966259283315059,0.13371619584124478,13,12.820805859406235,23,-0.747038327268895,-0.3333333333333333,-0.7238591201866648
205,2.8638403249340167,-1.1236325178980981,0.9438195852073281,14,11.670676435279475,13,-0.8958885016788807,-0.3333333333333333,-0.8767986844004185
206,3.244543472420073,0.48503828461042847,-1.0381240396681903,15,10.674734129390263,18,-0.6684320556744716,-0.7142857142857258,-0.646567082374712
207,3.5404319176752943,0.21637545510256856,0.2841945036178857,16,9.875670995083269,14,-1.0124041808756619,-0.5714285714285753,-0.9738248595178967
208,2.030705049637352,-1.065343655380125,1.7904608601104217,17,9.316657130614843,17,-0.7771428568240021,-0.3333333333333333,-0.7485267918377574
209,-0.5199038455503624,-0.11953614437401706,0.016381354237149454,18,9.0392873294259,22,-0.08250871061807087,-0.23809523809524197,-0.08085514596320598
210,0.40960359367689647,0.20081999781417154,0.48116238492190444,19,9.08174391452242,13,-0.2040418118626349,-0.1428571428571506,-0.2118678909144919
211,-0.12663778642755968,0.11678857459755038,-0.24524900624308454,20,9.47717575696365,24,-0.02452961677569191,-0.09523809523809137,-0.024941756905303657
212,-2.1363977470108866,-2.1671790285377512,-0.8816465820424616,21,10.252293478458036,31,0.24083623683105287,0.09523809523809137,0.2513361655255439
213,-0.8838962028070477,-1.8249595392512317,-0.5853348417568078,22,11.426180838066308,34,-0.0406968639920655,0.1428571428571506,-0.045772235150930665
214,-1.4665419456448388,0.7566823015124836,1.5656582026418242,23,13.00932230301224,31,0.07637630671680555,0.23809523809524197,0.07043990680202326
215,-1.2086943336796594,-1.4283229412098346,0.413859072776811,24,15.002846803601713,31,0.017282229850269105,0.38095238095239253,-0.00027408525421105095
216,-1.4139417550858397,0.10078508649447715,1.0612448915430037,25,17.397987672248703,38,0.006132404291482921,0.23809523809524197,0.0019185966643622278
217,-1.6632631085419145,-1.2247125869056,0.1932095508952918,26,20.175758766608336,49,0.1583275262130042,0.23809523809524197,0.1521173084894925
218,-0.5729540441891786,-0.05737199139758969,-1.211016459114667,27,23.306846776819114,42,-0.11428571431916341,0.19047619047618275,-0.1356721940426408
219,-0.6364973051085525,-0.8080431963566778,-1.2148044997654672,28,26.751719716851103,49,-0.10871080114953054,0.19047619047618275,-0.12635329585992833
220,-1.3277163201055706,-0.9576819345416033,-0.400265915291079,29,30.46095159996303,55,0.04515679452775848,0.1428571428571506,0.019460052089686878
221,-1.1224503878249001,-2.6639410331647766,-1.5793253801670888,30,34.37576329826539,80,-0.08195121949622082,0.47619047619048394,-0.09675208990163968
222,-1.1592857689797655,-0.2784146655032675,0.11773863890802393,31,38.428779586393965,84,-0.03289198594481482,-0.04761904761905922,-0.047416746599453094
223,-1.3452617216885987,-0.43711305638913167,2.8661233808070072,32,42.54500236928641,72,0.007247386925400621,0.19047619047618275,-0.00027408525421105095
224,-1.6652911683575393,-1.5624977714487835,0.2803145259810308,33,46.643000094071795,89,0.015609756094501352,0.38095238095239253,0.012333835825546303
225,-2.0363637584445957,-2.277027398011233,-0.503262648102972,34,50.636313346062906,115,0.18898954688993924,0.47619047619048394,0.1943264355275385
226,-3.364046373597149,-1.3138649232193371,-0.8182768231029456,35,54.435076628860365,179,0.33114982588659203,0.5714285714285753,0.3352062491315864
227,-2.130287134964582,-1.723640111722573,-1.48057561193955,36,57.947856328559276,202,0.26703832736251254,0.04761904761905922,0.2644922570753521
228,-2.6174651994042724,0.5092034053395457,0.1582904188199582,37,61.08370486207087,272,0.17951219508692082,0.3333333333333333,0.18171851444778117
229,-2.0562246016947987,0.36197527256134293,-0.1552529673093274,38,63.754431009542465,302,0.20069686396083744,0.2857142857143012,0.2003563108132075
230,-1.718572174358644,0.18659592079347062,-0.2502814112664523,39,65.87708643089356,395,0.14606271763003834,0.09523809523809137,0.15979169522368258
231,-1.8949560027740597,-2.6419612704948197,0.6631526935923413,40,67.37666836645371,426,-0.03289198594481482,0.5714285714285753,-0.03371248457959405
232,-1.8857983262123508,-1.3353911264158638,0.06404183222236963,41,68.18903852171223,461,0.013379790826643768,0.1428571428571506,0.02603809784540399
233,-2.660767782824274,-1.5250096341462531,0.17809521958052837,42,68.2640581361683,381,0.09310104544524678,0.38095238095239253,0.11210086337001979
234,-1.5942809673222504,2.715670331980988,-1.2190149437123046,43,67.56893923630255,333,0.28264808345703607,0.0,0.3105385774804938
235,-1.4542410087099487,-1.405752265967294,0.27054226169439066,44,66.09181207263993,353,0.15554006982329655,0.38095238095239253,0.16582157050935156
236,-0.3569627462845269,0.5970581464756768,-0.2211392107553912,45,63.84550874093067,410,0.051846689941091456,-0.1428571428571506,0.05838015623068802
237,-1.2558378471190514,0.8570466025597737,-0.5543824276133378,46,60.87156298743165,364,0.28376306609097596,0.0,0.3116349184589654
238,-1.7309975528405348,-0.4089388217605412,-0.2480506189012327,47,57.24442619830859,359,0.36292682919748914,0.04761904761905922,0.3900232972493898
239,1.1901246433229336,0.02436249183468063,-0.1531790982360291,48,53.07589957313054,288,-0.24752613224440803,-0.5714285714285753,-0.25078799505549443
240,1.0522520557013044,3.597763346647574,-1.1310202575665929,49,48.519782482474696,221,-0.09477351920101454,-0.4285714285714247,-0.09675208990163968
241,1.8448587417481614,-1.1099116868488381,0.25852376966690715,50,43.77673700965431,149,-0.5887108010558686,-0.1428571428571506,-0.5774976017670002
242,1.5737325673171585,-1.4493760576860144,0.24832750272308768,51,39.09936867652504,112,-0.4822299651742178,-0.2857142857143012,-0.4744415513254825
243,-0.5757615643699195,-0.7251969706008207,-1.7082508852689107,52,34.797523353431345,154,0.08864111490953161,-0.38095238095239253,0.09017404410754995
244,4.317504556049927,-1.096022633367601,-3.336765889884733,1,35.40610418155043,91,-1.0586759580373604,-1.3333333333333603,-0.9908181444347999
245,3.091557226309115,-1.112048623028494,-0.04936308954628171,2,31.814586592276235,72,-0.8345644595444867,-0.3333333333333333,-0.8186926133855703
246,4.887720676660152,1.9509138740610652,0.028467607086466687,3,28.94474959171126,56,-1.0213240415568525,-1.1904761904762098,-0.978758393863464
247,2.9410276772194903,-1.889547958048088,0.1950169741854651,4,26.594696400388813,46,-0.747038327268895,-1.1904761904762098,-0.7233109497166139
248,2.884224529535914,0.2868127624781918,-1.4904631468398677,5,24.60451084087041,37,-0.5998606270049167,-0.9047619047619087,-0.5977799095425756
249,3.431059617318771,-2.7194275721077212,0.6056740206095174,6,22.851609778727646,26,-0.9449477348400469,-1.0952380952381184,-0.9102370837258023
250,2.4779547121607837,-1.8012154136688732,-0.21416081380490296,7,21.24631174763161,17,-0.6104529614418972,-0.8095238095238173,-0.6158695354379511
251,3.3142762664133896,0.4814437139847027,0.6954697194155958,8,19.72762175854996,17,-0.9031358882140638,-0.7619047619047851,-0.883376730156137
252,3.7515060397110975,0.993602595994345,0.4963835476143955,9,18.25923229305155,20,-0.7816027873597173,-1.000000000000027,-0.7594902014306211
253,3.639940228876315,0.7948834572368212,-1.10208305140083,10,16.825740480718647,11,-0.6383275261193866,-1.0952380952381184,-0.6295737974578088
254,4.149279802434264,0.6724117016198877,-0.17932764234998458,11,15.429081460666751,7,-1.0246689894586278,-1.3809523809523925,-0.9699876661508017
255,6.493675368415728,-2.268548982540469,-1.1884822333471103,12,14.085177927172001,16,-1.8793031356333754,-1.6666666666666938,-1.6694531999405842
256,6.711245325889894,-3.063173966036098,-2.5670507082629737,13,12.820805859406235,14,-1.9779790934677532,-1.9047619047619357,-1.7270111004470103
257,4.084373436488944,-3.166645409668605,-1.8079624032863848,14,11.670676435279475,16,-1.128362368950593,-1.3809523809523925,-1.0396053172285644
258,1.0458358983040301,-1.6008080219051541,0.6170234602406254,15,10.674734129390263,5,-0.43261324011072194,-0.2857142857143012,-0.42072084418615135
259,2.4185777319411637,-0.4780245122513916,-1.7906743481209122,16,9.875670995083269,2,-0.7386759580997942,-0.7142857142857258,-0.6991914485355716
260,4.042298207399114,-1.5246331531887276,-0.8222456375826308,17,9.316657130614843,6,-1.3062020902817462,-0.8095238095238173,-1.2057009729921262
261,0.3564464351348715,-2.6067965595250238,-0.46447360345238503,18,9.0392873294259,5,-0.4855749126857533,-0.09523809523809137,-0.46621899412124157
262,-0.6695550976817012,-1.5385998221798134,-0.7428960544705665,19,9.08174391452242,4,-0.007247386535183029,-0.23809523809524197,-0.0035631081128846597
263,-0.6937722698250921,2.5772648649077903,-0.39621947868581464,20,9.47717575696365,3,-0.018954703606059043,-0.19047619047618275,-0.016719199662694223
264,-2.009737106547861,3.2326939702294717,-2.5564864823215885,21,10.252293478458036,4,0.21351916366565335,-0.09523809523809137,0.22283130054572683
265,-2.543406980931952,2.1795469604272943,-0.7123764575482618,22,11.426180838066308,16,0.21296167254380327,0.2857142857143012,0.2222831300373061
266,-0.6810517742500026,2.611738970111209,-2.5794234732015044,23,13.00932230301224,8,0.14829268289789593,0.0,0.14773194461397607
267,-1.26861586397179,-0.6708700652703332,-0.12430426219020724,24,15.002846803601713,7,0.17393728230752772,0.4285714285714247,0.17788132108068683
268,-2.58346333415373,-1.205428598345873,-2.361301398202829,25,17.397987672248703,10,0.4599303136663613,0.3333333333333333,0.46841167603981415
269,-2.998506199505842,-2.643333396740499,-2.5887559692436684,26,20.175758766608336,14,0.50508710780388,0.5714285714285753,0.5276140879563914
270,-3.309991335674763,-3.3907712393743625,-3.0764566361888193,27,23.306846776819114,7,0.2726132405321676,0.5238095238095432,0.2814855419922547
271,-2.8809994823589604,-0.8892790434593366,-1.9626391965949195,28,26.751719716851103,9,0.44320557493792007,0.47619047619048394,0.45306290257143406
272,-3.761379212115774,-1.0229090658096778,-0.3378440819604426,29,30.46095159996303,11,0.5468989548201252,0.7142857142857258,0.5840756475227186
273,-3.753678987541089,2.391653700237184,-0.6263559983332473,30,34.37576329826539,23,0.7013240416192642,0.5238095238095432,0.7463341098808128
274,-3.5441476074224916,1.1214528646636515,-1.0837747868828178,31,38.428779586393965,17,0.6489198605563227,0.4285714285714247,0.7063176647997114
275,-2.705470805806344,-0.6871754157371235,-0.08478132832547046,32,42.54500236928641,19,0.4337282231349016,0.5238095238095432,0.46457448267271984
276,-4.188250760028871,-2.4967036185503377,-0.12752212608275065,33,46.643000094071795,24,0.7113588849343725,0.3333333333333333,0.7770316568175745
277,-3.12414786334075,1.8160612307765795,-0.6036992187495469,34,50.636313346062906,17,0.5619512194025589,0.2857142857143012,0.6032616143581945
278,-2.9803973796436205,0.08210864586296157,-0.3104896817138755,35,54.435076628860365,28,0.5474564459419752,0.47619047619048394,0.6005207619311991
279,-3.8502460626572654,-3.2084570705457796,-0.36040232443764836,36,57.947856328559276,40,0.603763066028542,0.3333333333333333,0.6575304919675757
280,-3.959787192769264,1.1591144391250219,-0.141559450686813,37,61.08370486207087,33,0.6260627175363763,0.2857142857143012,0.6898725503528583
281,-4.607138317486559,1.6206913907855125,-1.8051808560386955,38,63.754431009542465,31,0.592055748957666,0.38095238095239253,0.6509524462118572
282,-3.540389045953677,-0.49228305005672157,0.7304308193445694,39,65.87708643089356,33,0.5167944248747782,0.5714285714285753,0.545703713851767
283,-2.325914670567573,1.325518419416512,-1.9325531028445213,40,67.37666836645371,29,0.47331010449302724,-0.1428571428571506,0.5040427572837705
284,-2.2463160357432788,1.0312906970229687,-0.036648181312863626,41,68.18903852171223,30,0.46327526117791895,0.23809523809524197,0.5013019048951477
285,-2.0712167305754092,0.7932691647450416,0.6955753653604828,42,68.2640581361683,36,0.27874564443341077,0.1428571428571506,0.3028641907463038
286,-1.7253590365669578,1.035139783391946,-0.4248285916948693,43,67.56893923630255,48,0.3473170731029656,0.04761904761905922,0.3894751267409677
287,-1.9119614310305268,-1.9641107416735921,-2.707085932979724,44,66.09181207263993,40,0.2820905923352082,0.2857142857143012,0.3215019871117287
288,-0.020601833789721895,-0.11977143976789036,-0.5275659686412226,45,63.84550874093067,28,-0.08864111490953161,0.0,-0.08743319171892582
289,-0.3177250548420185,-1.236109076077074,-0.027082848864982967,46,60.87156298743165,36,-0.030104529555107184,0.1428571428571506,-0.02384541592683207
290,-0.49102345464467667,-0.2274517526215833,-1.6591341333382323,47,57.24442619830859,19,-0.11986062709857868,0.09523809523809137,-0.11155269289996894
291,-0.8481857237133619,-0.9119877459692769,-0.7070790826565618,48,53.07589957313054,34,0.15219512192152126,0.23809523809524197,0.1630807180823562
292,0.9674390998405197,-1.7813201167328798,-1.7007056903692277,49,48.519782482474696,23,-0.29658536579579187,0.04761904761905922,-0.294093463072012
293,1.3111778694237974,0.2897924625534268,0.7748508413735344,50,43.77673700965431,17,-0.27930313594552275,-0.04761904761905922,-0.2787446896036319
294,2.353022208490249,1.441714585724106,0.4991861242763169,51,39.09936867652504,17,-0.5758885017413147,-0.47619047619048394,-0.5605043168500969
295,2.80454622714168,3.4089788714087743,1.0689326417361458,1,35.40610418155043,23,-0.3540069685162986,-0.7619047619047851,-0.3620666027012523
296,1.518298688141403,-0.5672283913031464,-0.9614570739301895,2,31.814586592276235,14,-0.3066202091109223,-0.38095238095239253,-0.3132794299074878
297,1.8222417855244621,2.0937757715225103,-0.568384073483569,3,28.94474959171126,20,-0.3495470383708454,-0.7619047619047851,-0.3511031931083886
298,2.738923037067092,2.317021626547756,-1.9642375528579599,4,26.594696400388813,13,-0.6416724736309221,-0.6666666666666666,-0.6229957516637198
299,5.988337991275244,1.1396050169697154,-1.1334285910082926,5,24.60451084087041,23,-1.3296167244235204,-1.1904761904762098,-1.2210497464605063
300,4.566834293577916,0.09485927736716716,0.5480333788038964,6,22.851609778727646,20,-1.1183275260257246,-0.8571428571428765,-1.0642729888796576
301,3.1697547508227886,0.3173741630731789,-1.4951731106104722,7,21.24631174763161,16,-0.623275261146691,-1.1904761904762098,-0.6114841715624346
302,2.6677946008037337,-0.3885082701811537,0.5839154650783065,8,19.72762175854996,16,-0.6823693376229654,-0.6666666666666666,-0.654789639578953
303,2.375515790418621,2.505527915071403,-2.454978566374127,9,18.25923229305155,23,-0.6695470383084114,-0.7142857142857258,-0.6536932986004806
304,4.6619195012733865,-1.0510975360163628,-0.185500502373472,10,16.825740480718647,14,-1.295052264332698,-0.9523809523809679,-1.2035082910735537
305,2.7334374684767524,-0.5288316352010896,0.4216052449781807,11,15.429081460666751,15,-0.7358885017101088,-0.4285714285714247,-0.7249554611267651
306,2.5371616241066928,-0.5637515453428297,-0.984217017094108,12,14.085177927172001,4,-0.6294076654381738,-1.0952380952381184,-0.612580512540907
307,2.8584030576203836,-2.042234586521458,1.49186539939687,13,12.820805859406235,5,-0.9220905922103404,-0.38095238095239253,-0.8839249006261872
308,3.1619276049351277,0.5971618618232307,1.4983491932991342,14,11.670676435279475,5,-0.8295470382771835,-1.000000000000027,-0.8077292037927066
309,1.213394742632744,1.0183325021117315,-0.7608281357790758,15,10.674734129390263,11,-0.4220209056737858,-0.5714285714285753,-0.4146909689004824
310,2.304016579873062,0.10781447980793037,-1.528913717750279,16,9.875670995083269,11,-0.6427874562648398,-0.8571428571428765,-0.6317664793763821
311,2.7398063262477175,-0.772022984441694,0.08907756448336765,17,9.316657130614843,7,-0.8445993028596172,-0.23809523809524197,-0.8159517609969476
312,2.9065161492844096,-0.23113135338749616,-2.6298362414568768,18,9.0392873294259,4,-0.7448083620010374,-0.4285714285714247,-0.7265999725752875
313,3.8076539335075625,0.6255060247874509,2.6296451013127555,19,9.08174391452242,6,-0.98787456409997,-0.5714285714285753,-0.948060846926703
314,2.113698709895307,2.674079486983174,-0.30768123878303744,20,9.47717575696365,5,-0.38857142860712096,-0.6190476190476345,-0.3971495135135297
315,0.2799726847684725,0.2992474467292985,-0.7867824989012798,21,10.252293478458036,2,0.007804878047250676,-0.04761904761905922,0.009592983398552286
316,-1.8891802188174984,0.18341071092553873,0.10573256292068703,22,11.426180838066308,4,0.3082926828666679,0.0,0.317664793744633
317,-1.8660837255580314,1.6324637870395733,-0.7597266994926162,23,13.00932230301224,2,0.21797909420136852,0.19047619047618275,0.21570508428158763
318,-0.06322730761038209,1.472317742514506,0.05185073754635891,24,15.002846803601713,4,-0.0033449475115355084,0.0,-0.012333835825546303
319,0.00470170918744025,3.0039408283045663,-0.4078214606461844,25,17.397987672248703,6,-0.004459930145475391,-0.19047619047618275,-0.008496642458451956
320,-1.2065343181324744,-0.40345146781868346,-0.91260458019228,26,20.175758766608336,6,0.2330313587838022,0.04761904761905922,0.24420994929977594
321,-0.9961182903371298,-0.7762530612979543,-0.5331312056066111,27,23.306846776819114,4,0.15108013928760358,0.0,0.1455392626954055
322,-1.84921809092486,0.2268539993163397,-0.126681858674999,28,26.751719716851103,6,0.3489895468587334,0.19047619047618275,0.35768123886410713
323,-1.636311277367244,3.418296498519465,-1.3382581648054575,29,30.46095159996303,11,0.26425087097282707,-0.19047619047618275,0.2710703028694391
324,-1.0282802892019707,-0.23580939742172072,1.1172303512092827,30,34.37576329826539,16,0.13547038319308002,0.23809523809524197,0.12032342057425933
325,-0.9554040867851962,1.7005732839811163,-1.2013723175887252,31,38.428779586393965,9,0.22745644600438694,0.0,0.21406057283306518
326,-1.2840656545295,2.241404803411376,0.015180564226285387,32,42.54500236928641,12,0.375191637780455,0.09523809523809137,0.37522269425105914
327,-1.2171877968263893,-0.4557535855245246,-0.06604210824405227,33,46.643000094071795,13,0.24641115000070793,0.2857142857143012,0.24859531313692113
328,-1.1303675183844755,2.827485070099257,-2.858122974455556,34,50.636313346062906,27,0.2659233451188568,0.04761904761905922,0.2650404275837742
329,-1.6386856401406493,-1.5216712891280832,-1.9158234162338221,35,54.435076628860365,21,0.21017421615409565,0.23809523809524197,0.22666849391282254
330,-3.077551346205121,-1.2418743945076385,0.6742285683692565,36,57.947856328559276,19,0.5714285712055772,0.5238095238095432,0.6345073317650042
331,-2.2124856038845504,1.737611765273525,-1.124212068306028,37,61.08370486207087,17,0.39247386763074626,0.1428571428571506,0.43661778812458096
332,-4.136673495982636,9.973167385335094,-1.4216316156221547,38,63.754431009542465,24,0.5591637630128512,0.04761904761905922,0.6043579552982947
333,-3.053632926507403,0.2097215333081801,-0.029071360461076556,39,65.87708643089356,27,0.6422299651429897,0.7619047619047851,0.6767164588030502
334,-1.6628930808478586,-0.035915176166946956,0.4544652759582566,40,67.37666836645371,30,0.25087108014616116,0.5238095238095432,0.2644922570753521
335,-1.6807254641829894,-0.38433173747504185,0.24261471068844798,41,68.18903852171223,29,0.39526132402043174,0.2857142857143012,0.42565437849334603
336,-1.0329793364432267,-1.0969622487442101,-0.7827355103498348,42,68.2640581361683,25,0.23470383292980973,0.3333333333333333,0.25078799505549304
337,-2.9505112402802762,-1.4475805469925997,2.0109257699913794,43,67.56893923630255,35,0.49560975600086155,0.5714285714285753,0.5363848156690545
338,-0.4960820287370087,0.8609250551820531,0.48658030791281864,44,66.09181207263993,33,0.10648083627191274,0.09523809523809137,0.11977525010420985
339,-0.9630659908611546,2.1293228174402796,1.1111343640176958,45,63.84550874093067,30,0.31721254354785844,0.0,0.33356173768306396
340,0.5972325745469483,4.348823346958334,0.5328263326466596,46,60.87156298743165,29,-0.07080139354717269,-0.3333333333333333,-0.0594764972091596
341,0.38513865923898866,4.501958098947199,1.1570578074485114,47,57.24442619830859,31,-0.0033449475115355084,-0.3333333333333333,0.004111278621305399
342,0.6831726292435407,3.4445242470615516,-0.584075670886953,48,53.07589957313054,29,0.08585365851982397,-0.4285714285714247,0.1137453748185395
343,4.299959976083299,0.7812126881659635,0.20312442262953215,49,48.519782482474696,22,-0.9778397211751015,-0.9047619047619087,-0.9107852541958531
344,4.2730424557697,-0.7689124996519535,0.7091054072273447,50,43.77673700965431,27,-1.08655052232461,-1.0952380952381184,-0.9924626558833223
345,4.691204894548932,1.952001004806755,-0.8172678672390772,51,39.09936867652504,24,-1.0380487802852938,-0.9047619047619087,-0.9590242565195667
346,6.544045647165305,0.301426233220974,1.2679782967273918,52,34.797523353431345,26,-1.5698954701327454,-1.4285714285714517,-1.4118130738367898
347,0.5284839079297315,-2.0227079440787863,-0.5493272969113966,1,35.40610418155043,29,-0.1689198606499625,0.09523809523809137,-0.1745922982220132
348,4.268939800903846,1.1200384044115492,-1.2477232018722262,2,31.814586592276235,22,-0.7370034839537645,-0.9047619047619087,-0.715636562982424
349,4.928860024635858,-0.11431611920679377,0.6335133743513303,3,28.94474959171126,33,-1.0341463412616683,-0.6666666666666666,-0.979854734803565
350,3.4502535994672763,0.027246905763098964,0.0577605382787183,4,26.594696400388813,24,-0.647804877922405,-1.0952380952381184,-0.6361518432135272
351,3.698462784890323,4.870446817934876,0.38897431113334985,5,24.60451084087041,30,-0.747038327268895,-1.0476190476190592,-0.7419487460436683
352,5.011583718502742,2.4841756918828013,0.9248779867422374,6,22.851609778727646,20,-1.1205574909033424,-0.8095238095238173,-1.0642729888796576
353,4.105232526805723,2.502057947503913,-0.8050385530476789,7,21.24631174763161,17,-0.7063414632768295,-0.8571428571428765,-0.6964505961469488
354,4.223700009996826,0.7697985710986338,0.3141471171568033,8,19.72762175854996,24,-0.8685714285134811,-0.6190476190476345,-0.851034671770853
355,5.1461544122969025,1.1154336877444446,0.5954383661871402,9,18.25923229305155,28,-1.1606968637735577,-0.8571428571428765,-1.1130601617117928
356,5.328970293391395,0.3955175216099688,-0.9437290897608565,10,16.825740480718647,18,-1.1852264805492498,-0.9523809523809679,-1.1306016170987467
357,5.060803464698618,0.7969845205994665,0.3172315522654328,11,15.429081460666751,13,-1.1517770030923673,-0.8095238095238173,-1.09551870632484
358,4.773428943466394,0.07192725483413788,-2.1445411313872365,12,14.085177927172001,9,-1.0458536583325444,-0.7142857142857258,-1.0012333835576135
359,3.866685775662789,-2.122458390473962,-0.6142177586737998,13,12.820805859406235,14,-1.0491986058440799,-0.8571428571428765,-0.9995888721474622
360,4.425619005391881,-1.0277550570535883,-0.3059335071528171,14,11.670676435279475,11,-1.042508710430769,-0.9523809523809679,-0.9979443606989398
361,4.861818332668098,-0.05945728323792802,-0.5379883089684113,15,10.674734129390263,11,-1.406550522262176,-1.523809523809543,-1.281348499355556
362,5.022642982949408,-1.7486641126544458,-0.2519524252313792,16,9.875670995083269,19,-1.4723344945420231,-1.1428571428571506,-1.33616554747336
363,0.9209411711250174,-3.5537691967288656,0.14998888433010224,17,9.316657130614843,10,-0.5262717766778188,-0.38095238095239253,-0.5106208030778602
364,0.041933458011016424,-2.7063610062719072,0.6611170762512764,18,9.0392873294259,8,-0.2447386758547004,-0.38095238095239253,-0.2540770179525379
365,-0.16682573290850472,-2.2917093915233,1.5332523563900862,19,9.08174391452242,8,-0.2809756097012905,0.1428571428571506,-0.2891599287264447
366,0.14441407150784935,-0.7732122201214303,0.4545554637284325,20,9.47717575696365,9,-0.25310104502380115,-0.19047619047618275,-0.2639440866053013
367,0.08752681239932264,-1.269925322256831,0.7847367857827208,21,10.252293478458036,3,-0.3066202091109223,0.1428571428571506,-0.3204056461716277
368,-0.5147734160703172,0.06681965954729932,0.11304080370572162,22,11.426180838066308,7,-0.07191637618109038,0.09523809523809137,-0.06605454296487807
369,-1.2477097826293768,2.1817949399948438,-1.0531397243357068,23,13.00932230301224,14,0.2073867597644102,0.19047619047618275,0.20583801562882428
370,-1.8773374768660915,-2.070165239386441,0.003972064590294033,24,15.002846803601713,4,0.28376306609097596,0.3333333333333333,0.30231602027625293
371,-2.4307743705007323,-2.555119623310158,0.31908741711959804,25,17.397987672248703,9,0.3763066200241329,0.23809523809524197,0.3894751267409677
372,-2.273492623112784,-0.2589758070654767,0.46455030149993626,26,20.175758766608336,14,0.34174216032355037,0.4285714285714247,0.3456214882927705
373,-2.2532118538503427,-1.2935595341010755,-0.46356859709184994,27,23.306846776819114,7,0.3088501743787577,0.38095238095239253,0.30834589556192055
374,-2.7460917200489057,-1.7378956324146244,0.894917200431729,28,26.751719716851103,9,0.3779790941701405,0.7142857142857258,0.38892695627091683
375,-2.542052743345553,-0.21400722908415126,1.0013939618134904,29,30.46095159996303,3,0.4153310102604307,0.2857142857143012,0.42839523092034004
376,-2.3943728539254088,1.5850712210020406,0.8289352579169664,30,34.37576329826539,3,0.45101045298517073,0.3333333333333333,0.46567082361282014
377,-1.5028787856695642,-0.994162468996792,-1.131517751710152,31,38.428779586393965,14,0.2999303136975672,0.1428571428571506,0.30121967929778
378,-2.64858220978036,-0.5473966133813922,0.5225174001092041,32,42.54500236928641,12,0.5028571429262622,0.1428571428571506,0.5171988488335786
379,-2.5757626944364302,0.9212293743581751,0.3739779462625483,33,46.643000094071795,10,0.4393031359142725,0.2857142857143012,0.4437440043887215
380,-2.345386967547204,0.596034102611257,-0.3453958785683894,34,50.636313346062906,21,0.4727526133711772,0.3333333333333333,0.48321227899977354
381,-2.845474434515442,1.1609318449459805,-0.9918533039733036,35,54.435076628860365,26,0.4905923343433185,0.6190476190476345,0.5182951898120502
382,-2.689465138242886,-0.7667159998443399,-0.9100958742565755,36,57.947856328559276,47,0.5296167245795941,0.47619047619048394,0.5665341921357652
383,-3.55351307477341,-0.7741124399892148,-0.24213512651857683,37,61.08370486207087,42,0.7676655050209615,0.6666666666666666,0.8488419898522804
384,-4.580020599143683,-0.1270422701075675,0.1933808222466524,38,63.754431009542465,31,0.7024390242532041,0.7142857142857258,0.7660682472247108
385,-2.2440978895414663,-0.7967899409719307,0.17568657026733714,39,65.87708643089356,34,0.36627177709926445,0.23809523809524197,0.3823489105151997
386,-2.564665926902368,0.5470018641516242,-0.8248206683136259,40,67.37666836645371,33,0.7108013938125446,0.5714285714285753,0.7605865424090941
387,-3.4450867180340534,0.22074593403481374,1.3202309965306795,41,68.18903852171223,52,0.5229268291662611,0.47619047619048394,0.5670823626058147
388,-2.242156491961418,2.9751994069973784,-1.5003923965749282,42,68.2640581361683,56,0.3857839722174133,0.04761904761905922,0.42017267367772926
389,-1.7227798220975306,-0.6533012669275657,-3.071277150251743,43,67.56893923630255,70,0.3344947733981497,-0.5238095238095432,0.378511717148104
390,-1.8072674303975798,-2.371898154828838,-1.383716373437819,44,66.09181207263993,112,0.2553310102916365,0.2857142857143012,0.27600383717663785
391,-1.0694851524560731,-0.89205075559373,0.0020463901756943847,45,63.84550874093067,70,0.09700348446887212,0.5238095238095432,0.10113745373878351
392,-0.9223513891792919,-0.8150132177237962,0.6360358972354951,46,60.87156298743165,47,-0.039581881358147795,0.19047619047618275,-0.02603809784540399
393,-1.487498818334541,1.1177870902229363,0.492297665663036,47,57.24442619830859,48,0.337839721299925,0.23809523809524197,0.34781417021134375
